ip,subnet_24,zone_label,service_type,service_confidence,ports,protocols,community,degree,in_degree,out_degree,anomaly_score,anomaly_level,is_anomaly
10.100.16.45,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.47,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.57,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.61,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.60,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.7,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.70,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.71,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.73,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.16.9,10.100.16,"10.100.16|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.17.15,10.100.17,"10.100.17|RemoteAccess|22,36000",RemoteAccess,0.5,22|36000,,41,1,0,3,0.0952,Low,False
10.100.17.31,10.100.17,"10.100.17|RemoteAccess|22,36000",RemoteAccess,0.5,22|36000,,41,1,0,3,0.0952,Low,False
10.100.17.37,10.100.17,"10.100.17|RemoteAccess|22,36000",RemoteAccess,0.5,22|36000,,41,1,0,3,0.0952,Low,False
10.100.19.10,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.19.16,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.19.12,10.100.19,10.100.19|Agent|36000,Agent,1.0,36000,,21,1,0,3,0.1706,Low,False
10.100.19.11,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,22,2,0,7,0.0611,Low,False
10.100.19.27,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,75,2,0,7,0.1366,Low,False
10.100.19.32,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,75,2,0,7,0.1366,Low,False
10.100.19.33,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,75,2,0,7,0.1366,Low,False
10.100.19.7,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.19.8,10.100.19,"10.100.19|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.20.10,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.20.11,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.20.14,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.20.15,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.20.16,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.20.34,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.20.33,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.20.35,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.20.36,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.20.7,10.100.20,10.100.20|Agent|36000,Agent,1.0,36000,,21,1,0,3,0.1706,Low,False
10.100.20.9,10.100.20,"10.100.20|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.12,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,39,1,0,6,0.0625,Low,False
10.100.21.181,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.182,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.183,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.185,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.5,10.100.21,10.100.21|Logging|1515,Logging,1.0,1515,,55,1,0,4,0.0952,Low,False
10.100.21.6,10.100.21,"10.100.21|Logging|443,1514,1515",Logging,0.67,443|1514|1515,,63,1,0,6,0.138,Low,False
10.100.21.7,10.100.21,10.100.21|Logging|1515,Logging,1.0,1515,,55,1,0,4,0.0952,Low,False
10.100.3.47,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.1.14,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,101,2,4,6,0.0611,Low,False
10.100.3.40,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.0.141,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.1.33,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.2.168,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.2.163,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.2.142,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.1.16,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.2.146,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.3.48,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.35.134,10.100.35,"10.100.35|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.35.133,10.100.35,"10.100.35|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.35.5,10.100.35,"10.100.35|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.35.6,10.100.35,"10.100.35|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.113.135,10.100.113,"10.100.113|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.0.161,10.100.0,"10.100.0|Logging|443,1514,1515,9200,9201,36000",Logging,0.33,443|1514|1515|9200|9201|36000,,93,3,4,7,0.2107,Low,False
10.100.113.136,10.100.113,"10.100.113|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.2.137,10.100.2,"10.100.2|Logging|443,1514,1515,9092,9200,9201,36000",Logging,0.29,443|1514|1515|9092|9200|9201|36000,,46,3,4,8,0.2862,Low,False
10.100.2.160,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.0.138,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.33.135,10.100.33,"10.100.33|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.4.19,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,31,2,4,5,0.0611,Low,False
10.100.0.49,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,253,3,5576,6,0.0598,Low,False
10.100.4.13,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.11,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.138,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,203,3,5570,6,0.0598,Low,False
10.100.5.12,10.100.5,"10.100.5|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.9,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.40,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,227,3,5567,6,0.0598,Low,False
10.100.2.170,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.43,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.3.38,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.163,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.2.169,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,130,3,5562,6,0.0598,Low,False
10.100.0.169,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.171,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,203,3,5570,6,0.0598,Low,False
10.100.32.160,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.164,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.32.36,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.28,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,67,3,5569,6,0.0598,Low,False
10.100.32.5,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.113.5,10.100.113,"10.100.113|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.14,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,123,3,5577,6,0.0598,Low,False
10.100.0.23,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.31,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.2.158,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,153,3,5582,6,0.0598,Low,False
10.100.1.29,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.2.145,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,237,3,5563,6,0.0598,Low,False
10.100.1.8,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.135,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.7,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.26,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.15,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.5,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.16,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.141,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.5.14,10.100.5,"10.100.5|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.144,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,246,3,5573,6,0.0598,Low,False
10.100.5.18,10.100.5,"10.100.5|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,123,3,5577,6,0.0598,Low,False
10.100.4.14,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.4.142,10.100.4,"10.100.4|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.5.16,10.100.5,"10.100.5|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.3.21,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.13,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.137,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.2.150,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.7,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.25,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.24,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.3.5,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.3.24,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.3.15,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.2.135,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.1.25,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,72,3,5,6,0.0598,Low,False
10.100.1.11,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,168,3,5566,6,0.0598,Low,False
10.100.3.8,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,240,3,5565,6,0.0598,Low,False
10.100.0.139,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.150,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,193,3,5560,6,0.0598,Low,False
10.100.3.11,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.134,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.24,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.16,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.32,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.14,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.16,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.162,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.34.6,10.100.34,"10.100.34|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.135,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.34.134,10.100.34,"10.100.34|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.33.133,10.100.33,"10.100.33|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.177,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.7,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.34.133,10.100.34,"10.100.34|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.113.6,10.100.113,"10.100.113|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.114.5,10.100.114,"10.100.114|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.33.134,10.100.33,"10.100.33|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.114.6,10.100.114,"10.100.114|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.34,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.34.5,10.100.34,"10.100.34|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.133,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.32.179,10.100.32,"10.100.32|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.18,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.8,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.17,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.151,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.143,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.5,10.100.0,"10.100.0|Logging|53,443,1514,1515,36000",Logging,0.4,53|443|1514|1515|36000,,194,3,5561,8,0.1353,Low,False
10.100.3.30,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.22,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,115,3,5569,7,0.0598,Low,False
10.100.0.148,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.149,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.157,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.27,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.21,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,190,3,5567,7,0.0598,Low,False
10.100.0.31,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.158,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.32,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.156,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.22,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,148,3,5562,7,0.0598,Low,False
10.100.2.149,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,152,3,5575,7,0.0598,Low,False
10.100.1.32,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.157,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.28,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.133,10.100.0,"10.100.0|Logging|53,443,1514,1515,36000",Logging,0.4,53|443|1514|1515|36000,,84,3,5563,8,0.1353,Low,False
10.100.2.148,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.31,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,175,3,5571,7,0.0598,Low,False
10.100.2.138,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,174,3,5564,7,0.0598,Low,False
10.100.2.139,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.140,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,9,3,5559,7,0.0598,Low,False
10.100.0.15,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.11,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.12,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.12,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.33,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.140,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.159,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.10,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.2.155,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,244,3,5565,7,0.0598,Low,False
10.100.0.145,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.18,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,174,3,5564,7,0.0598,Low,False
10.100.2.136,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,152,3,5575,7,0.0598,Low,False
10.100.2.154,10.100.2,"10.100.2|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.0.21,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.28,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,115,3,5569,7,0.0598,Low,False
10.100.3.10,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.1.10,10.100.1,"10.100.1|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,4,3,4,7,0.0598,Low,False
10.100.3.9,10.100.3,"10.100.3|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
10.100.0.155,10.100.0,"10.100.0|Logging|443,1514,1515,36000",Logging,0.5,443|1514|1515|36000,,44,3,4,6,0.0598,Low,False
